customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4906,Male,1,Yes,No,7,No,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),48.1,336.7,Yes
4907,Male,0,No,No,50,No,No phone service,No,No,Yes,No internet service,No,No internet service,No internet service,Month-to-month,No,Mailed check,37.45,1872.5,No
4908,Female,0,No,Yes,1,No,No phone service,DSL,No,Yes,Yes,No internet service,No,Yes,Two year,No,Credit card (automatic),101.72,101.72,Yes
4909,Male,0,Yes,No,44,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),95.79,4214.76,No
4910,Female,0,No,No,49,No,No,Fiber optic,No,No internet service,Yes,No internet service,No,No,One year,Yes,Credit card (automatic),116.66,5716.34,Yes
4911,Male,0,No,Yes,7,No,No phone service,DSL,No,No internet service,No internet service,No internet service,Yes,No,One year,Yes,Mailed check,26.67,186.69,Yes
4912,Male,1,No,Yes,3,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Two year,No,Bank transfer (automatic),48.74,146.22,Yes
4913,Male,0,Yes,Yes,1,No,No,No,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),117.05,117.05,No
4914,Male,0,Yes,No,51,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No internet service,No internet service,One year,No,Bank transfer (automatic),30.66,1563.66,Yes
4915,Female,1,No,Yes,38,No,No phone service,No,No,No internet service,No,No internet service,No internet service,No,One year,Yes,Electronic check,68.98,2621.24,No
4916,Male,0,No,Yes,43,Yes,No,No,No internet service,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),85.58,3679.94,No
4917,Female,1,No,No,55,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,Yes,No,One year,No,Credit card (automatic),42.75,2351.25,Yes
4918,Male,0,Yes,No,57,No,Yes,DSL,No internet service,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,97.62,5564.34,Yes
4919,Male,1,Yes,No,53,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No internet service,No,One year,Yes,Credit card (automatic),105.22,5576.66,Yes
4920,Male,0,Yes,No,33,No,No phone service,DSL,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,59.77,1972.41,No
4921,Male,1,Yes,Yes,62,Yes,No,No,Yes,No internet service,Yes,Yes,Yes,No internet service,Two year,No,Mailed check,90.42,5606.04,No
4922,Female,1,Yes,Yes,11,No,No phone service,No,No,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),73.07,803.77,No
4923,Female,0,Yes,Yes,72,No,Yes,No,Yes,Yes,No internet service,Yes,No internet service,Yes,One year,Yes,Mailed check,88.02,6337.44,No
4924,Female,0,No,No,52,No,No,No,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),64.99,3379.48,Yes
4925,Female,0,Yes,Yes,1,Yes,No phone service,Fiber optic,No,No,No internet service,No,Yes,Yes,Two year,Yes,Mailed check,23.39,23.39,Yes
4926,Male,1,No,No,14,No,Yes,No,No internet service,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),52.44,734.16,No
4927,Female,1,Yes,No,21,No,No,DSL,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,49.48,1039.08,Yes
4928,Female,1,No,No,34,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,No internet service,Two year,No,Bank transfer (automatic),112.42,3822.28,No
4929,Male,0,Yes,Yes,14,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),63.84,893.76,No
4930,Male,0,No,No,40,No,No phone service,No,No,No internet service,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),110.35,4414.0,Yes
4931,Male,1,No,Yes,35,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,Two year,Yes,Electronic check,20.57,719.95,No
4932,Male,0,No,Yes,42,No,Yes,DSL,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),83.23,3495.66,Yes
4933,Female,1,Yes,Yes,20,Yes,Yes,No,No,Yes,No,Yes,No internet service,Yes,One year,No,Mailed check,65.67,1313.4,Yes
4934,Female,0,Yes,No,60,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,Yes,Yes,One year,Yes,Credit card (automatic),24.47,1468.2,Yes
4935,Male,0,Yes,Yes,9,No,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Two year,No,Credit card (automatic),66.78,601.02,Yes
4936,Male,1,No,Yes,33,No,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),58.38,1926.54,No
4937,Male,0,No,No,49,No,No phone service,DSL,No,No,No,No,No,No internet service,Two year,Yes,Electronic check,41.32,2024.68,Yes
4938,Female,0,No,Yes,68,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,27.88,1895.84,No
4939,Female,0,Yes,No,4,No,Yes,No,Yes,Yes,No internet service,No,No,No,Two year,No,Mailed check,99.03,396.12,No
4940,Male,0,Yes,Yes,48,Yes,No,DSL,No internet service,No,Yes,No,Yes,No internet service,One year,No,Electronic check,80.84,3880.32,Yes
4941,Male,0,No,No,16,No,No phone service,DSL,No internet service,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,79.07,1265.12,Yes
4942,Female,1,Yes,No,47,No,Yes,No,No internet service,Yes,No internet service,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),110.58,5197.26,Yes
4943,Male,0,Yes,No,26,No,Yes,DSL,Yes,No,No internet service,No,No internet service,Yes,One year,No,Mailed check,21.23,551.98,Yes
4944,Male,1,Yes,No,70,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),74.15,5190.5,Yes
4945,Female,0,Yes,No,37,No,No,No,No internet service,No,Yes,No,Yes,No,One year,No,Mailed check,115.27,4264.99,Yes
4946,Male,0,No,Yes,22,Yes,No phone service,No,Yes,Yes,No,Yes,No,No internet service,Two year,No,Electronic check,65.01,1430.22,Yes
4947,Female,1,Yes,Yes,7,No,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Electronic check,67.21,470.47,Yes
4948,Male,1,Yes,Yes,42,No,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),26.96,1132.32,No
4949,Male,0,No,Yes,30,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),90.4,2712.0,Yes
4950,Female,0,No,No,6,Yes,Yes,No,Yes,No internet service,No internet service,Yes,No internet service,No internet service,One year,No,Mailed check,96.19,577.14,Yes
4951,Female,1,Yes,No,24,Yes,Yes,No,Yes,No internet service,No internet service,No,No,No internet service,One year,No,Mailed check,33.9,813.6,No
4952,Male,1,Yes,Yes,66,No,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,83.82,5532.12,Yes
4953,Female,1,Yes,No,40,No,No phone service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),57.35,2294.0,No
4954,Male,1,Yes,Yes,15,Yes,No,DSL,No internet service,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,76.48,1147.2,Yes
4955,Male,0,No,No,53,No,No,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No internet service,Two year,No,Mailed check,87.49,4636.97,No
4956,Female,0,No,No,5,Yes,Yes,DSL,Yes,No,No internet service,Yes,No internet service,No,Two year,Yes,Mailed check,30.08,150.4,No
4957,Male,0,No,Yes,36,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),50.09,1803.24,Yes
4958,Male,0,Yes,Yes,46,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,One year,Yes,Mailed check,104.25,4795.5,Yes
4959,Female,0,Yes,No,23,Yes,No,DSL,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),36.95,849.85,No
4960,Female,1,No,Yes,45,No,No,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No,One year,No,Electronic check,85.02,3825.9,No
4961,Male,1,Yes,Yes,10,Yes,No,No,No,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),103.65,1036.5,No
4962,Female,1,No,Yes,54,No,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),82.49,4454.46,No
4963,Female,0,No,Yes,70,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,No internet service,No,One year,Yes,Mailed check,98.52,6896.4,Yes
4964,Female,1,No,No,32,No,Yes,No,Yes,No internet service,No internet service,No,No,No,One year,Yes,Bank transfer (automatic),68.9,2204.8,Yes
4965,Female,0,No,No,43,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,No internet service,Two year,No,Mailed check,108.26,4655.18,Yes
4966,Male,0,No,No,15,No,No,DSL,No internet service,No internet service,No,No,No internet service,Yes,One year,Yes,Credit card (automatic),87.72,1315.8,No
4967,Male,0,No,No,66,No,No,DSL,No internet service,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),54.17,3575.22,Yes
4968,Male,1,No,Yes,15,No,No phone service,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),71.99,1079.85,No
4969,Female,0,Yes,Yes,20,Yes,Yes,No,No,Yes,No internet service,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),84.69,1693.8,Yes
4970,Female,0,No,Yes,50,No,No phone service,No,No internet service,Yes,Yes,Yes,No internet service,No,Two year,No,Credit card (automatic),98.76,4938.0,Yes
4971,Female,1,No,No,6,Yes,Yes,No,No,No internet service,No internet service,Yes,No internet service,No internet service,One year,No,Bank transfer (automatic),36.85,221.1,No
4972,Female,0,Yes,No,17,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),119.04,2023.68,No
4973,Female,1,No,No,26,Yes,No,No,No internet service,No,No internet service,Yes,Yes,No internet service,Two year,Yes,Mailed check,35.05,911.3,Yes
4974,Female,0,Yes,No,22,No,No,No,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.35,1635.7,Yes
4975,Female,1,No,Yes,64,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),21.74,1391.36,Yes
4976,Male,0,Yes,Yes,58,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No,No internet service,One year,No,Mailed check,64.04,3714.32,Yes
4977,Male,0,Yes,Yes,37,No,Yes,No,Yes,No,Yes,No internet service,No,No,Two year,Yes,Credit card (automatic),20.27,749.99,Yes
4978,Female,1,Yes,No,72,No,No phone service,DSL,Yes,No,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,27.02,1945.44,No
4979,Female,0,No,No,28,No,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,74.8,2094.4,No
4980,Female,1,Yes,No,49,No,Yes,No,No internet service,No,Yes,No,No,No,Two year,No,Mailed check,65.64,3216.36,Yes
4981,Male,0,No,No,67,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,Yes,Two year,Yes,Electronic check,26.33,1764.11,Yes
4982,Male,1,No,No,67,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,113.12,7579.04,No
4983,Female,0,No,No,41,Yes,No,DSL,No internet service,No,No internet service,No,No internet service,Yes,Two year,No,Bank transfer (automatic),55.03,2256.23,No
4984,Female,0,No,Yes,46,Yes,No,No,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.28,4336.88,Yes
4985,Male,0,No,No,55,Yes,No,No,No,No internet service,No,Yes,No,No,Month-to-month,No,Electronic check,116.26,6394.3,No
4986,Male,1,No,No,11,No,No,DSL,Yes,Yes,No,No,No,No internet service,One year,Yes,Mailed check,110.89,1219.79,No
4987,Male,1,No,No,26,Yes,No,DSL,No,No,Yes,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),88.26,2294.76,No
4988,Male,1,Yes,Yes,72,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),21.82,1571.04,No
4989,Female,1,No,Yes,13,No,No phone service,No,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,84.1,1093.3,No
4990,Male,1,No,No,36,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),28.35,1020.6,No
4991,Male,0,Yes,Yes,64,Yes,No phone service,No,No,No,No,No internet service,No,No,Two year,No,Bank transfer (automatic),62.72,4014.08,No
4992,Female,0,No,Yes,51,Yes,Yes,No,Yes,No internet service,No,No internet service,Yes,Yes,One year,No,Credit card (automatic),111.4,5681.4,Yes
4993,Male,0,Yes,Yes,22,No,No phone service,DSL,No,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),31.93,702.46,Yes
4994,Male,0,Yes,No,60,No,No phone service,DSL,No,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),90.52,5431.2,No
4995,Male,0,No,Yes,2,No,No,DSL,No internet service,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),48.36,96.72,No
4996,Female,1,No,Yes,56,Yes,No phone service,No,No internet service,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),36.17,2025.52,Yes
4997,Male,0,Yes,Yes,40,No,No phone service,DSL,No internet service,No,No internet service,Yes,No internet service,No,One year,No,Electronic check,44.02,1760.8,Yes
4998,Female,1,No,No,28,No,No phone service,DSL,Yes,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Electronic check,60.61,1697.08,No
4999,Female,0,Yes,Yes,3,No,No,Fiber optic,No internet service,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,100.54,301.62,Yes
5000,Male,1,Yes,No,63,No,No,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),71.52,4505.76,Yes
5001,Male,1,No,Yes,23,Yes,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),55.02,1265.46,No
5002,Male,1,Yes,No,55,No,Yes,Fiber optic,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,37.6,2068.0,No
5003,Male,0,No,No,32,Yes,No phone service,No,No,No,No internet service,No internet service,No,No internet service,One year,No,Credit card (automatic),45.38,1452.16,Yes
5004,Female,0,No,No,28,Yes,No,Fiber optic,No internet service,No,No,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),114.57,3207.96,No
5005,Male,0,Yes,No,8,Yes,No,DSL,Yes,No,Yes,No internet service,No,No,Two year,Yes,Electronic check,42.15,337.2,Yes
5006,Male,0,Yes,No,3,Yes,Yes,No,Yes,No,No internet service,No,No,Yes,Month-to-month,No,Mailed check,52.6,157.8,Yes
5007,Male,1,No,Yes,53,No,No,No,No internet service,No,Yes,No,Yes,No internet service,Two year,No,Credit card (automatic),68.82,3647.46,No
5008,Female,1,No,Yes,29,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),65.2,1890.8,Yes
5009,Male,1,No,Yes,59,Yes,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),50.6,2985.4,Yes
5010,Male,1,Yes,No,24,No,Yes,DSL,Yes,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.6,518.4,Yes
5011,Female,0,No,No,38,No,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,102.42,3891.96,Yes
5012,Female,1,Yes,No,28,No,No,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,One year,No,Credit card (automatic),27.69,775.32,Yes
5013,Male,0,Yes,Yes,62,No,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No,One year,Yes,Credit card (automatic),98.99,6137.38,No
5014,Male,1,Yes,No,51,Yes,No phone service,DSL,No internet service,No,No internet service,No,Yes,No internet service,One year,No,Credit card (automatic),50.72,2586.72,Yes
5015,Male,1,No,No,7,No,No phone service,Fiber optic,No internet service,No,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,111.13,777.91,Yes
5016,Male,1,Yes,No,23,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Credit card (automatic),69.71,1603.33,No
5017,Male,0,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),21.16,973.36,No
5018,Female,0,Yes,Yes,28,Yes,No phone service,DSL,No internet service,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,71.8,2010.4,Yes
5019,Female,1,No,No,24,No,Yes,No,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,110.96,2663.04,Yes
5020,Male,1,No,No,7,Yes,No,DSL,No internet service,Yes,No,No,No,Yes,One year,No,Mailed check,23.94,167.58,No
5021,Male,1,Yes,No,49,No,No,DSL,Yes,Yes,No internet service,No internet service,No,No internet service,Two year,No,Credit card (automatic),65.79,3223.71,No
5022,Female,0,No,No,3,No,No phone service,No,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),89.96,269.88,Yes
5023,Male,0,Yes,Yes,2,Yes,No phone service,DSL,No,No,No internet service,Yes,No,Yes,Month-to-month,No,Credit card (automatic),26.62,53.24,No
5024,Male,0,Yes,No,7,Yes,No phone service,No,Yes,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,43.36,303.52,No
5025,Male,1,Yes,Yes,21,Yes,No,No,No,No,No,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,23.45,492.45,Yes
5026,Male,0,Yes,Yes,9,Yes,No,No,No internet service,No,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),75.69,681.21,Yes
5027,Male,1,Yes,No,12,No,No,No,No,Yes,No internet service,No,Yes,Yes,One year,Yes,Bank transfer (automatic),101.48,1217.76,Yes
5028,Female,0,Yes,No,24,No,Yes,DSL,No internet service,No internet service,No,No,No internet service,No internet service,Two year,No,Electronic check,55.66,1335.84,No
5029,Male,1,Yes,Yes,33,Yes,No,No,No internet service,No,No internet service,No internet service,No internet service,No,One year,No,Credit card (automatic),31.15,1027.95,Yes
5030,Male,1,No,No,43,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Two year,No,Mailed check,72.58,3120.94,Yes
5031,Male,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No,No internet service,No,Two year,No,Credit card (automatic),106.64,533.2,No
5032,Female,1,Yes,Yes,71,No,Yes,No,No,No,Yes,No internet service,Yes,No internet service,Two year,Yes,Electronic check,78.85,5598.35,No
5033,Female,1,No,Yes,14,No,Yes,DSL,No,No internet service,Yes,Yes,Yes,No internet service,One year,No,Mailed check,41.79,585.06,No
5034,Female,1,No,Yes,36,No,No,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,Two year,No,Electronic check,41.73,1502.28,Yes
5035,Female,0,Yes,Yes,35,No,No,No,No,No internet service,No,Yes,No,No,One year,Yes,Electronic check,54.16,1895.6,No
5036,Male,1,Yes,Yes,50,No,No,Fiber optic,No,No internet service,No,Yes,Yes,No,Two year,No,Credit card (automatic),28.39,1419.5,No
5037,Female,0,Yes,Yes,11,No,No,No,No internet service,No,No,No internet service,Yes,No,One year,No,Electronic check,74.19,816.09,Yes
5038,Male,0,No,No,24,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Mailed check,117.21,2813.04,Yes
5039,Male,1,Yes,No,44,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,Yes,One year,No,Bank transfer (automatic),100.36,4415.84,Yes
5040,Female,0,No,No,51,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,74.66,3807.66,No
5041,Female,1,Yes,No,17,No,Yes,DSL,No internet service,No internet service,No internet service,Yes,No,No,One year,No,Mailed check,112.05,1904.85,Yes
5042,Female,0,Yes,No,70,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,77.72,5440.4,Yes
5043,Female,1,No,No,8,No,Yes,DSL,No,Yes,No,Yes,Yes,No internet service,One year,No,Credit card (automatic),99.91,799.28,No
5044,Female,0,Yes,No,28,No,No phone service,DSL,No internet service,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,38.46,1076.88,Yes
5045,Male,1,Yes,No,12,No,No phone service,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),39.26,471.12,Yes
5046,Female,1,Yes,No,43,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No,No internet service,One year,Yes,Mailed check,106.74,4589.82,Yes
5047,Female,1,No,Yes,37,No,Yes,Fiber optic,No,No,Yes,No internet service,No,No,Two year,Yes,Electronic check,43.1,1594.7,No
5048,Female,1,Yes,Yes,63,No,No,No,No internet service,No internet service,No,No,No,Yes,Two year,Yes,Electronic check,75.43,4752.09,Yes
5049,Male,0,Yes,No,63,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Two year,No,Electronic check,41.32,2603.16,Yes
5050,Female,0,No,No,10,Yes,No phone service,DSL,Yes,No,Yes,No internet service,No,Yes,Two year,Yes,Electronic check,80.68,806.8,Yes
5051,Male,1,No,Yes,37,Yes,No,DSL,No internet service,No internet service,No,No internet service,No,No internet service,Two year,No,Credit card (automatic),65.62,2427.94,Yes
5052,Female,0,Yes,Yes,11,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,101.77,1119.47,No
5053,Female,1,Yes,Yes,19,No,No,Fiber optic,No internet service,No internet service,Yes,No,No,No,One year,No,Mailed check,96.97,1842.43,No
5054,Male,1,No,No,52,Yes,No,No,No internet service,No internet service,Yes,No,No internet service,No,Month-to-month,No,Mailed check,43.59,2266.68,No
5055,Female,0,Yes,Yes,18,No,Yes,Fiber optic,No,No,No,No,No internet service,Yes,One year,Yes,Mailed check,71.21,1281.78,Yes
5056,Male,0,Yes,Yes,32,No,No phone service,DSL,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,118.07,3778.24,Yes
5057,Male,1,No,Yes,23,No,No phone service,No,No internet service,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),72.29,1662.67,Yes
5058,Male,0,Yes,No,12,Yes,Yes,No,Yes,No internet service,No internet service,Yes,Yes,No internet service,One year,No,Electronic check,63.86,766.32,No
5059,Female,1,Yes,Yes,58,No,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),24.39,1414.62,No
5060,Female,0,No,No,21,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,One year,No,Mailed check,77.85,1634.85,No
5061,Female,0,Yes,Yes,21,Yes,No phone service,DSL,No internet service,Yes,No,Yes,No,No,One year,No,Mailed check,114.43,2403.03,No
5062,Male,0,Yes,Yes,29,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),110.68,3209.72,No
5063,Female,0,Yes,No,47,No,Yes,No,Yes,No internet service,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),91.07,4280.29,Yes
5064,Male,0,No,Yes,12,No,No phone service,DSL,No internet service,Yes,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),53.95,647.4,Yes
5065,Female,1,Yes,Yes,58,No,No,No,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,93.79,5439.82,Yes
5066,Male,0,No,Yes,41,Yes,No,No,No,No internet service,Yes,No internet service,No,Yes,One year,No,Credit card (automatic),75.4,3091.4,Yes
5067,Male,0,No,No,19,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),75.41,1432.79,Yes
5068,Male,1,Yes,No,12,No,No,No,No internet service,Yes,No,No internet service,No,No,Two year,Yes,Electronic check,101.93,1223.16,Yes
5069,Female,1,No,No,23,No,No,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),43.71,1005.33,No
5070,Male,1,Yes,Yes,5,Yes,No,DSL,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),78.05,390.25,Yes
5071,Male,0,Yes,No,26,No,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,Yes,One year,No,Credit card (automatic),80.18,2084.68,Yes
5072,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),112.56,7091.28,No
5073,Male,1,No,Yes,52,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),22.41,1165.32,Yes
5074,Male,1,Yes,Yes,10,Yes,No phone service,DSL,Yes,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,67.88,678.8,Yes
5075,Male,1,Yes,Yes,39,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),46.32,1806.48,No
5076,Female,1,Yes,Yes,23,No,Yes,DSL,No,No,Yes,No internet service,No,No internet service,Two year,No,Mailed check,103.69,2384.87,No
5077,Female,0,No,Yes,11,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,50.2,552.2,Yes
5078,Male,0,No,Yes,72,Yes,Yes,DSL,No internet service,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),47.98,3454.56,Yes
5079,Female,0,Yes,Yes,48,No,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,87.62,4205.76,No
5080,Female,0,Yes,No,16,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No internet service,Yes,Two year,No,Electronic check,48.34,773.44,No
5081,Male,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No,No,Two year,Yes,Electronic check,60.27,2772.42,No
5082,Male,1,Yes,Yes,47,Yes,No,No,Yes,No,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.28,1094.16,No
5083,Male,0,No,No,48,Yes,No,No,Yes,Yes,No,No internet service,Yes,No,One year,No,Mailed check,55.65,2671.2,No
5084,Female,1,No,No,69,No,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,90.32,6232.08,No
5085,Male,1,No,No,25,No,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,Yes,Yes,Two year,No,Mailed check,75.23,1880.75,No
5086,Female,1,No,Yes,37,No,Yes,No,No,No,Yes,No,No internet service,Yes,One year,No,Bank transfer (automatic),34.21,1265.77,Yes
